cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
3.915838651854027,1.828054093071153,104.0080000000001,1.5076130250939213,0.2,0.08,40.0,600.0,25.0,1,0.55,150.0
3.9163940016244005,1.827686657984771,104.0080000000001,1.5102495532560811,0.2,0.08,15.0,600.0,25.0,1,0.55,150.0
3.918852595497474,1.8308638192397022,104.0080000000001,1.5081965035936293,0.2,0.08,80.0,600.0,25.0,1,0.55,150.0
3.9238180567453718,1.8346695754881717,104.0080000000001,1.51150994644914,0.2,0.08,40.0,600.0,50.0,1,0.55,150.0
3.9240138101269144,1.8351046204529418,104.0080000000001,1.5108262562113466,0.2,0.08,80.0,600.0,50.0,1,0.55,150.0
3.9265479097509965,1.8364120495377445,104.0080000000001,1.5143310291807166,0.2,0.08,15.0,600.0,50.0,1,0.55,150.0
4.273908045606265,2.1299074484179576,104.0080000000001,1.6682302776808746,0.1,0.22,15.0,600.0,12.5,1,0.35,150.0
4.27443769439509,2.129939505446403,104.0080000000001,1.669651968424816,0.1,0.35,15.0,600.0,12.5,1,0.35,150.0
4.280189889006493,2.1185589211407407,104.0080000000001,1.7186027653307185,0.2,0.22,15.0,600.0,12.5,1,0.35,150.0
4.28592491028274,2.127844945126959,104.0080000000001,1.7084570433022286,0.2,0.12,15.0,600.0,12.5,1,0.35,150.0
4.287092485575959,2.1230237381982415,104.0080000000001,1.7255678496506184,0.2,0.35,15.0,600.0,12.5,1,0.35,150.0
4.29307015871291,2.130971030758204,104.0080000000001,1.7199403655848704,0.2,0.22,40.0,600.0,12.5,1,0.35,150.0
4.298947175161515,2.140405929307415,104.0080000000001,1.7097749881545663,0.2,0.12,40.0,600.0,12.5,1,0.35,150.0
4.299901448561596,2.1353633614123044,104.0080000000001,1.7269088204265437,0.2,0.35,40.0,600.0,12.5,1,0.35,150.0
4.30161240864051,2.1446560186579893,104.0080000000001,1.705246828521485,0.2,0.08,15.0,600.0,12.5,1,0.35,150.0
4.305189206980492,2.141504116832303,104.0080000000001,1.724471686137679,0.2,0.22,80.0,600.0,12.5,1,0.35,150.0
